	filename	event_label	onset	offset
15699	9442.wav	Vibrating	2.5569954	3.0232515
15700	9442.wav	Thunder	5.7855344	10.0
15701	11981.wav	RingTone	0.22296783	3.57602
15702	11981.wav	Firefighters	1.129141	4.491125
15703	11981.wav	Firefighters	6.1771936	10.0
15704	11981.wav	TruckHorn	7.0551186	8.8667145
15705	11037.wav	TrainHorn	0.8810857	2.8031862
15706	11037.wav	Drink	4.3895264	5.405875
15707	11037.wav	TruckHorn	4.509707	6.3493366
15708	11037.wav	Door	9.09427	9.501563
15709	5605.wav	TruckHorn	2.0397944	3.9775999
15710	5605.wav	Train	2.6720304	6.4609237
15711	5605.wav	RingTone	6.79749	9.705364
15712	5605.wav	Vibrating	9.232481	10.0
15713	6801.wav	MicrophoneNoise	2.2166445	10.0
15714	6801.wav	Cough	5.899717	9.209659
15715	6801.wav	Train	8.222948	10.0
15716	7051.wav	Laughter	2.914297	7.577366
15717	7051.wav	CarHorn	3.5390606	4.416473
15718	7051.wav	CarHorn	3.7087831	4.0650024
15719	7051.wav	Cat	7.425742	8.342148
15720	2341.wav	TrainHorn	1.5477761	10.0
15721	2341.wav	Door	4.5436907	4.929303
15722	2341.wav	Cry	7.1422653	10.0
15723	11791.wav	Ambulance	0.0	10.0
15724	11791.wav	BoatHorn	0.9713905	3.9828315
15725	11791.wav	Speech	1.7049628	3.4759731
15726	11791.wav	Motorcyle	5.82601	8.250449
15727	2243.wav	Speech	1.1376387	1.7157304
15728	2243.wav	Sing	2.8923976	10.0
15729	2243.wav	Ambulance	6.3817396	10.0
15730	2243.wav	Cough	9.127174	9.279907
15731	5850.wav	RingTone	2.3936315	7.7228003
15732	5850.wav	Sneeze	4.397172	4.9762516
15733	5850.wav	Drink	6.586253	7.39458
15734	5850.wav	Dog	8.739929	8.961475
15735	3854.wav	TrainHorn	0.741295	3.4178598
15736	3854.wav	Dog	1.0660377	1.3747332
15737	3854.wav	Dog	4.0014615	4.1850185
15738	3854.wav	Police	5.4695554	9.230278
15739	3854.wav	Train	7.283087	9.027224
15740	4093.wav	Police	0.0	10.0
15741	4093.wav	WarningBeeps	0.0	10.0
15742	4093.wav	TrainHorn	6.038634	9.201082
15743	13.wav	Speech	0.497449	7.8023562
15744	13.wav	TrainHorn	2.8003452	5.1603208
15745	13.wav	Cry	3.6386693	8.8564
15746	13.wav	Hail	4.7394123	10.0
15747	13.wav	Speech	5.7580886	7.700436
15748	9632.wav	MicrophoneNoise	0.24042398	1.4578327
15749	9632.wav	Drift	4.109788	6.0593705
15750	9632.wav	Speech	4.705096	6.5189962
15751	9632.wav	BoatHorn	4.8370256	10.0
15752	9632.wav	Firefighters	5.950589	7.660249
15753	610.wav	Ignition	7.084846	10.0
15754	610.wav	Yawn	7.5924187	10.0
15755	5545.wav	TrainHorn	2.8722382	10.0
15756	5545.wav	Yawn	3.30082	10.0
15757	5545.wav	Ambulance	3.4472115	4.800156
15758	5545.wav	Sneeze	8.356134	9.14703
15759	10875.wav	Helicopter	0.30220005	2.3878024
15760	10875.wav	CarHorn	2.854531	5.8981466
15761	10875.wav	BoatHorn	5.001216	9.428309
15762	10875.wav	Police	5.3567023	10.0
15763	8665.wav	Airplane	0.4031288	2.4633672
15764	8665.wav	Dog	1.6522714	1.8431181
15765	8665.wav	Cough	1.9097848	2.195303
15766	8665.wav	RingTone	5.5222363	10.0
15767	7376.wav	Vibrating	2.4134686	3.0639284
15768	7376.wav	Crash	3.1812742	6.207009
15769	7376.wav	Car	3.2523646	4.8814282
15770	7376.wav	TruckHorn	5.8590994	8.721485
15771	7376.wav	Cough	6.864576	10.0
15772	9298.wav	Sing	1.0077536	10.0
15773	9298.wav	Thunder	2.0560405	5.6217694
15774	9298.wav	RingTone	3.3832388	10.0
15775	9298.wav	Ambulance	4.846891	7.3059688
15776	9298.wav	Dog	5.267043	10.0
15777	1985.wav	Thunder	0.37915242	5.6929135
15778	1985.wav	Sneeze	0.70254666	1.6019527
15779	1985.wav	TrainHorn	6.956966	10.0
15780	1985.wav	Firefighters	7.755525	10.0
15781	14406.wav	Truck	2.035137	5.2957826
15782	14406.wav	Rain	3.389288	10.0
15783	14406.wav	Cat	5.167485	6.4077926
15784	14406.wav	Vibrating	5.223608	6.067673
15785	6235.wav	Dog	4.810575	10.0
15786	6235.wav	Vibrating	6.8147054	9.420715
15787	617.wav	Police	2.5889904	5.4517827
15788	617.wav	Car	4.3722124	7.4380875
15789	617.wav	Police	6.859899	9.82491
15790	617.wav	Speech	8.815395	10.0
15791	4436.wav	WarningBeeps	3.759087	4.943619
15792	4436.wav	Dog	4.727252	6.179065
15793	4436.wav	Notifications	7.0882435	10.0
15794	4436.wav	BoatHorn	7.589866	10.0
15795	10754.wav	Cry	3.2085319	8.656052
15796	10754.wav	Hit	5.691476	6.1790915
15797	10754.wav	Dog	5.9823747	9.7940035
15798	10754.wav	Notifications	6.100529	6.7237496
15799	8147.wav	Drink	3.1667585	4.081035
15800	8147.wav	Cry	5.440464	10.0
15801	8147.wav	Drift	7.170158	8.95978
15802	4175.wav	Motorcyle	3.543604	4.2498417
15803	4175.wav	Thunder	6.1297617	9.062664
15804	4175.wav	Cough	9.210468	9.7534485
15805	10441.wav	BoatHorn	3.2403533	8.537405
15806	10441.wav	Cat	4.238146	5.588197
15807	10441.wav	Drift	4.6041603	6.291071
15808	12340.wav	Hit	4.8655653	5.532268
15809	12340.wav	Car	5.8205585	10.0
15810	12340.wav	Notifications	8.994809	9.47349
15811	13120.wav	ManipulatingObjects	2.2649603	4.760593
15812	13120.wav	Sneeze	4.37234	4.848687
15813	13120.wav	Sneeze	6.280726	7.1517353
15814	13120.wav	Ambulance	7.5039287	10.0
15815	14321.wav	Cry	0.2527969	4.1620994
15816	14321.wav	Speech	0.7048244	9.974228
15817	14321.wav	Police	4.1273775	8.7122755
15818	14321.wav	Vibrating	5.317471	7.886104
15819	8361.wav	Helicopter	2.451962	7.2629685
15820	8361.wav	Sing	2.93061	10.0
15821	8361.wav	Police	3.7402117	10.0
15822	8361.wav	Cat	7.65679	9.171251
15823	8361.wav	Notifications	8.515683	9.744337
15824	9200.wav	Speech	0.8030744	1.2906522
15825	9200.wav	Cat	2.1503258	2.9023068
15826	9200.wav	TrainHorn	4.6333733	6.407578
15827	9200.wav	Helicopter	8.465729	8.69591
15828	5406.wav	TrainHorn	0.12338504	2.172638
15829	5406.wav	BoatHorn	1.798204	5.913117
15830	5406.wav	Speech	4.0539255	7.674735
15831	1959.wav	Scream	0.36224335	2.6752539
15832	1959.wav	Yawn	5.4976807	7.36959
15833	1959.wav	RingTone	6.212394	10.0
15834	1959.wav	Sneeze	8.5939245	9.635166
15835	1959.wav	Yawn	8.890235	10.0
15836	1128.wav	Truck	0.9967295	5.0284085
15837	1128.wav	Speech	1.0225493	10.0
15838	1128.wav	TrainHorn	8.055717	10.0
15839	10948.wav	Firefighters	0.6720577	10.0
15840	10948.wav	Police	3.3984153	5.356789
15841	10948.wav	ManipulatingObjects	4.3756986	10.0
15842	10948.wav	Vibrating	5.9085126	6.931896
15843	10948.wav	Airplane	8.830129	10.0
15844	9839.wav	Rain	2.3066428	10.0
15845	9839.wav	Cry	5.1120224	10.0
15846	9839.wav	Music	5.9933333	10.0
15847	9839.wav	TruckHorn	7.328441	10.0
15848	9839.wav	TruckHorn	7.3629823	10.0
15849	1683.wav	Scream	0.36639196	3.8387814
15850	1683.wav	RingTone	6.197092	9.114203
15851	1683.wav	Crash	9.1119585	9.436222
15852	14158.wav	TrainHorn	2.664394	4.5912957
15853	14158.wav	Police	5.8738685	10.0
15854	14158.wav	Sneeze	7.332874	8.049899
15855	14158.wav	Cough	7.6156535	8.545187
15856	1264.wav	Police	1.4691427	10.0
15857	1264.wav	Speech	1.9805591	2.1142583
15858	1264.wav	Cry	2.3602095	6.455145
15859	3099.wav	Cry	0.43179575	4.191507
15860	3099.wav	Dog	2.1067507	2.3975716
15861	3099.wav	Dog	4.5804753	9.125204
15862	3099.wav	Cry	5.4479623	10.0
15863	11580.wav	Ambulance	1.7780247	10.0
15864	11580.wav	RingTone	2.5187006	10.0
15865	11580.wav	Truck	3.6498039	6.8414655
15866	11580.wav	MicrophoneNoise	8.515281	9.186144
15867	9747.wav	Cry	3.3116655	9.208377
15868	9747.wav	RingTone	4.2347016	7.881095
15869	9747.wav	CarHorn	4.658854	8.06688
15870	9747.wav	Vibrating	7.564865	10.0
15871	4474.wav	Thunder	2.7910805	10.0
15872	4474.wav	Dog	6.6310487	6.9647365
15873	1244.wav	Motorcyle	0.3685373	10.0
15874	1244.wav	Firefighters	1.4060873	7.2790346
15875	1244.wav	Ambulance	4.9463334	6.724347
15876	3456.wav	Cry	1.1528698	3.0179036
15877	3456.wav	BoatHorn	4.8458953	9.0337715
15878	3456.wav	Door	5.2913914	5.754715
15879	3456.wav	TrainHorn	5.524097	10.0
15880	3456.wav	Cough	6.196117	6.460272
15881	8074.wav	Dog	1.539735	2.4337482
15882	8074.wav	Firefighters	4.284631	8.708497
15883	8074.wav	Sneeze	7.677024	7.907619
15884	8074.wav	Vibrating	8.616408	10.0
15885	8074.wav	Vibrating	9.0453415	10.0
15886	3262.wav	Dog	1.0837619	2.8269749
15887	3262.wav	Yawn	1.8180432	2.8154445
15888	3262.wav	Ambulance	5.3494067	10.0
15889	14073.wav	Vibrating	3.0454392	4.4809732
15890	14073.wav	Sing	3.5395439	10.0
15891	14073.wav	CarHorn	5.4962516	10.0
15892	14073.wav	BoatHorn	5.5996833	9.208816
15893	14073.wav	Firefighters	8.248	10.0
15894	13923.wav	WarningBeeps	2.4127944	3.7259707
15895	13923.wav	Ambulance	3.7796404	9.317567
15896	13923.wav	Hail	3.823016	4.8151655
15897	1818.wav	Cry	2.267565	6.5365
15898	1818.wav	MicrophoneNoise	7.4811053	10.0
15899	1818.wav	Sneeze	7.4845333	8.219366
15900	1818.wav	Music	9.702002	9.717147
15901	5863.wav	Firefighters	4.1207957	9.926402
15902	5863.wav	Speech	4.6626735	10.0
15903	5863.wav	Cat	7.2417374	7.880437
15904	5863.wav	TruckHorn	8.350527	10.0
15905	8073.wav	MicrophoneNoise	1.6846913	1.854235
15906	8073.wav	Yawn	2.810743	3.6995645
15907	8073.wav	Police	7.8062577	10.0
15908	10031.wav	Cry	0.3319088	10.0
15909	10031.wav	Helicopter	4.396991	10.0
15910	10031.wav	BoatHorn	5.185572	10.0
15911	10031.wav	Cough	6.205348	6.9058504
15912	10031.wav	Wiper	6.543414	10.0
15913	8605.wav	RingTone	2.2122493	10.0
15914	8605.wav	Crash	5.946438	6.9380727
15915	8348.wav	TrainHorn	0.72846544	3.741824
15916	8348.wav	Notifications	5.767551	6.2086544
15917	8348.wav	TrainHorn	7.7394757	10.0
15918	9982.wav	BoatHorn	0.6812889	10.0
15919	9982.wav	Yawn	2.4114928	4.959178
15920	9982.wav	RingTone	4.428539	5.4363885
15921	9982.wav	Car	5.0739903	10.0
15922	9982.wav	Dog	5.3231373	5.682302
15923	1387.wav	Yawn	2.0631585	3.609398
15924	1387.wav	Cat	8.586212	9.54892
15925	6310.wav	Firefighters	1.2532549	3.9132388
15926	6310.wav	Sneeze	5.6073723	6.0806546
15927	7871.wav	Ignition	1.0212604	3.9076774
15928	7871.wav	TrainHorn	2.1605291	10.0
15929	7871.wav	CarHorn	5.522211	5.78948
15930	7871.wav	Speech	7.0123105	9.853851
15931	7871.wav	Yawn	8.971391	10.0
15932	7579.wav	Rain	2.1438322	7.5404897
15933	7579.wav	Cat	8.27418	9.255933
15934	5313.wav	Helicopter	1.0717636	10.0
15935	5313.wav	Ambulance	2.1932058	8.893915
15936	5313.wav	Cough	6.360036	8.950972
15937	5313.wav	Sneeze	8.38804	10.0
15938	5313.wav	Dog	8.81406	9.161319
15939	8045.wav	Notifications	0.110279776	4.5515337
15940	8045.wav	TrainHorn	1.1894023	3.844574
15941	8045.wav	Scream	7.574428	10.0
15942	1806.wav	Dog	3.8121305	4.1052985
15943	1806.wav	Hit	5.424961	6.173824
15944	1806.wav	Cry	5.5299354	10.0
15945	7505.wav	Sneeze	1.7026498	2.2448215
15946	7505.wav	WarningBeeps	7.2004857	8.184456
15947	7505.wav	TruckHorn	7.376005	9.110452
15948	1636.wav	TruckHorn	4.286097	6.03785
15949	1636.wav	Dog	4.952297	7.89973
15950	1636.wav	Car	5.1559215	7.130234
15951	1636.wav	TruckHorn	7.1036673	10.0
15952	13346.wav	CarHorn	0.19873789	1.1303738
15953	13346.wav	Ambulance	0.4526704	6.633582
15954	13346.wav	RingTone	1.3310057	10.0
15955	13346.wav	Yawn	2.9896717	3.9531224
15956	11327.wav	Cat	6.49305	10.0
15957	11327.wav	Dog	6.513287	6.7850337
15958	11327.wav	Vibrating	7.8079123	9.982127
15959	2484.wav	Scream	2.2438443	4.3084965
15960	2484.wav	Sneeze	9.073145	9.518559
15961	13205.wav	Truck	1.8594984	7.3243103
15962	13205.wav	Cat	2.569312	3.6358128
15963	13205.wav	Speech	5.2696	6.278316
15964	13205.wav	Cat	5.522728	6.29367
15965	14556.wav	Speech	0.87064666	2.6289349
15966	14556.wav	CarHorn	3.3979836	3.4882545
15967	14556.wav	BoatHorn	5.079163	8.061515
15968	14556.wav	TrainHorn	7.224934	10.0
15969	6378.wav	Cough	3.7247956	4.7051697
15970	6378.wav	Speech	5.3711624	5.658137
15971	6378.wav	Dog	8.00539	8.310475
15972	11568.wav	TruckHorn	1.8006597	3.3427978
15973	11568.wav	Sneeze	4.6853485	5.7907887
15974	11568.wav	Dog	6.621709	7.665215
15975	11568.wav	Speech	6.9068503	8.728409
15976	2238.wav	Wiper	1.5923625	4.261566
15977	2238.wav	TruckHorn	4.021889	6.25532
15978	2238.wav	Police	5.440251	6.862237
15979	2238.wav	Speech	8.246781	8.620923
15980	13810.wav	Firefighters	4.4320865	7.732919
15981	13810.wav	Motorcyle	4.9069133	10.0
15982	13810.wav	Firefighters	6.4176617	10.0
15983	8254.wav	Sneeze	0.09172922	0.68018836
15984	8254.wav	Dog	0.63418716	2.416689
15985	8254.wav	Airplane	4.963535	7.10492
15986	8254.wav	Car	8.303336	10.0
15987	8254.wav	Notifications	8.458569	9.114545
15988	13598.wav	RingTone	4.1110454	7.6025515
15989	13598.wav	Door	8.701729	9.103171
15990	10380.wav	Firefighters	1.7551135	10.0
15991	10380.wav	Notifications	2.7400362	3.2824795
15992	10380.wav	Cry	5.361784	10.0
15993	10380.wav	Dog	5.888466	7.172373
15994	10380.wav	Firefighters	7.6156654	10.0
15995	2606.wav	Dog	1.8345563	3.1533177
15996	2606.wav	Firefighters	3.1941636	10.0
15997	12544.wav	Cry	6.834657	10.0
15998	12544.wav	MicrophoneNoise	7.342827	9.421547
15999	11106.wav	Sneeze	1.1868463	1.6837502
16000	11106.wav	Speech	3.975391	4.870182
16001	11106.wav	Sneeze	6.649672	7.095899
16002	11106.wav	TrainHorn	6.8074384	10.0
16003	9357.wav	Cry	1.4480554	4.522226
16004	9357.wav	Yawn	3.7876196	4.5938034
16005	9357.wav	Ambulance	7.6487646	10.0
16006	2778.wav	Train	0.50622505	1.9302467
16007	2778.wav	TrainHorn	1.2825047	3.7127223
16008	2778.wav	Cry	3.6040704	4.9483037
16009	14351.wav	Window	0.92198807	4.6384916
16010	14351.wav	Sneeze	9.26981	9.683918
16011	10220.wav	Ambulance	0.16576771	9.73079
16012	10220.wav	Firefighters	2.9695315	10.0
16013	10220.wav	Firefighters	3.3627388	7.9512897
16014	10220.wav	Airplane	6.189966	10.0
16015	10220.wav	Vibrating	7.7929845	9.926671
16016	1685.wav	Speech	0.6861585	10.0
16017	1685.wav	Cat	2.5157044	3.54216
16018	1685.wav	CarHorn	5.4858675	6.5734305
16019	1685.wav	Speech	7.770475	10.0
16020	1685.wav	CarHorn	7.9366775	8.706356
16021	12866.wav	Police	2.762145	4.9596934
16022	12866.wav	Firefighters	3.4852238	8.453881
16023	12866.wav	Wiper	8.930281	10.0
16024	12866.wav	Dog	9.803291	10.0
16025	7699.wav	BoatHorn	1.4609547	10.0
16026	7699.wav	Yawn	1.5301838	2.7689297
16027	7699.wav	Notifications	4.9133706	5.451062
16028	7699.wav	TruckHorn	7.2809143	9.074459
16029	7699.wav	Music	7.9079027	10.0
16030	1491.wav	Dog	1.2705129	1.6899774
16031	1491.wav	TruckHorn	4.8433747	6.922558
16032	1491.wav	TruckHorn	7.7707896	10.0
16033	1491.wav	Truck	8.502387	10.0
16034	9609.wav	BoatHorn	1.8611476	10.0
16035	9609.wav	Drift	5.9667087	7.3177695
16036	9609.wav	Crash	6.713568	7.2020197
16037	9609.wav	Cry	7.034593	10.0
16038	9609.wav	Cough	8.637608	8.957606
16039	7503.wav	Firefighters	2.1707861	10.0
16040	7503.wav	RingTone	4.9531045	8.10783
16041	7503.wav	Drink	6.359595	6.8123016
16042	8434.wav	Notifications	4.9208574	4.97342
16043	8434.wav	Vibrating	5.3617816	5.88614
16044	8434.wav	TruckHorn	8.116683	10.0
16045	8434.wav	Door	8.298237	8.677034
16046	10894.wav	BoatHorn	0.7348392	3.09887
16047	10894.wav	Cough	0.99881	2.0385165
16048	10894.wav	Dog	5.8616443	6.415845
16049	10894.wav	CarHorn	8.1833315	10.0
16050	8243.wav	Cat	0.49156672	1.3668222
16051	8243.wav	Airplane	0.8599302	1.8167204
16052	8243.wav	Drink	4.767678	5.78526
16053	8243.wav	Notifications	8.248101	8.312785
16054	4503.wav	Vibrating	1.8502913	3.8663642
16055	4503.wav	TruckHorn	6.4175324	8.559395
16056	4503.wav	TruckHorn	6.6162395	9.268668
16057	4503.wav	Vibrating	8.215844	10.0
16058	4503.wav	Cough	8.515358	9.506478
16059	12470.wav	Cry	2.5675976	10.0
16060	12470.wav	Rain	5.2388062	10.0
16061	5082.wav	Music	1.0633616	4.2390594
16062	5082.wav	TrainHorn	1.8015912	10.0
16063	5082.wav	Window	6.768288	10.0
16064	5813.wav	Ambulance	0.0	10.0
16065	5813.wav	Vibrating	0.27827555	1.5590323
16066	5813.wav	Dog	1.793387	2.0792875
16067	5813.wav	Sneeze	5.864242	6.469411
16068	4366.wav	Cough	5.0684757	5.2526813
16069	4366.wav	Speech	6.314802	8.015284
16070	4366.wav	Train	6.4088807	8.59087
16071	4366.wav	Drink	6.7359524	7.0315266
16072	4366.wav	Cat	9.3237295	10.0
16073	8838.wav	Yawn	1.2708831	5.024749
16074	8838.wav	Notifications	4.6790147	5.278538
16075	8838.wav	Yawn	8.218304	10.0
16076	13606.wav	Laughter	4.7392807	6.2489805
16077	13606.wav	Notifications	7.209858	10.0
16078	1741.wav	Firefighters	0.0	10.0
16079	1741.wav	Police	1.4630569	6.8249316
16080	1741.wav	TruckHorn	2.2396739	3.4613893
16081	1741.wav	Speech	8.053717	9.769016
16082	9821.wav	TrainHorn	1.3505573	10.0
16083	9821.wav	Yawn	5.5868607	6.8823953
16084	9821.wav	Notifications	5.849612	5.904641
16085	713.wav	Speech	2.8748248	5.7553306
16086	713.wav	Notifications	4.5772157	5.621767
16087	713.wav	TrainHorn	6.1590915	10.0
16088	713.wav	Speech	7.982857	10.0
16089	823.wav	Truck	2.744323	5.91748
16090	823.wav	Cough	6.773752	7.98039
16091	823.wav	TrainHorn	8.222329	10.0
16092	5227.wav	Cat	0.6502342	1.0237392
16093	5227.wav	CarHorn	7.6643615	10.0
16094	5227.wav	WarningBeeps	8.784708	9.898457
16095	14034.wav	Yawn	3.9238358	4.9156437
16096	14034.wav	Sneeze	7.4822125	7.88092
16097	14034.wav	TruckHorn	8.101177	10.0
16098	905.wav	RingTone	1.0420209	10.0
16099	905.wav	Cry	1.8906335	10.0
16100	905.wav	Speech	2.7579854	3.1047165
16101	905.wav	Sneeze	3.8108938	3.9723554
16102	8304.wav	Police	1.6379088	10.0
16103	8304.wav	Yawn	4.1089425	5.408009
16104	8304.wav	Sneeze	4.400615	5.153402
16105	8304.wav	Sneeze	8.801328	9.263262
16106	6308.wav	Motorcyle	2.9262958	7.54085
16107	6308.wav	Yawn	3.9696827	5.4600573
16108	3335.wav	Yawn	2.7153523	4.4214807
16109	3335.wav	Police	3.1870582	10.0
16110	3335.wav	Speech	6.555901	9.490353
16111	1719.wav	Vibrating	2.5600684	4.6834126
16112	1719.wav	Vibrating	3.980733	5.1699038
16113	1719.wav	Window	4.8066955	7.2025943
16114	1719.wav	Cough	7.6954284	7.98794
16115	4076.wav	ManipulatingObjects	0.2439717	3.8209918
16116	4076.wav	Cat	2.2081072	3.7530646
16117	4076.wav	Vibrating	9.125506	9.8316765
16118	11591.wav	Train	2.4342964	10.0
16119	11591.wav	WarningBeeps	3.3951733	10.0
16120	11591.wav	BoatHorn	4.442906	9.90247
16121	11591.wav	Cat	8.161933	10.0
16122	7729.wav	Ambulance	0.2546981	3.8886583
16123	7729.wav	Sing	1.4409854	9.365077
16124	7729.wav	Drink	6.3653193	7.157582
16125	11397.wav	TrainHorn	0.5277581	2.6992428
16126	11397.wav	Yawn	1.2629424	2.3364096
16127	11397.wav	Ambulance	1.3836437	3.054013
16128	11397.wav	Ambulance	2.9173472	10.0
16129	11397.wav	Dog	3.772701	10.0
16130	8779.wav	Notifications	0.049603846	0.61991453
16131	8779.wav	Drift	5.583241	6.0454316
16132	8779.wav	Cough	6.6204195	6.6715207
16133	14464.wav	Crash	1.180381	2.3287904
16134	14464.wav	CarHorn	2.461033	6.0797224
16135	14464.wav	RingTone	3.5580397	3.6726
16136	14464.wav	Hit	3.5833647	4.129988
16137	14464.wav	Police	3.705105	9.448091
16138	4816.wav	Ambulance	0.4663397	1.4762466
16139	4816.wav	BoatHorn	3.8251376	8.487304
16140	4816.wav	Speech	4.789455	6.898794
16141	4816.wav	Yawn	7.7602277	10.0
16142	8611.wav	BoatHorn	1.52854	3.1172192
16143	8611.wav	Police	5.8506737	7.299874
16144	8611.wav	Drink	8.598161	10.0
16145	8611.wav	Yawn	9.186695	10.0
16146	8768.wav	BoatHorn	2.7701902	5.6992507
16147	8768.wav	Firefighters	2.8036547	4.319524
16148	14548.wav	Firefighters	3.28964	9.457061
16149	14548.wav	WarningBeeps	5.205682	10.0
16150	14548.wav	Cough	6.4259605	6.6401014
16151	119.wav	Firefighters	0.05437417	1.7633944
16152	119.wav	Ambulance	0.5275688	10.0
16153	119.wav	RingTone	1.1913958	2.8084981
16154	119.wav	Cat	3.7227774	4.443701
16155	119.wav	BoatHorn	3.9212816	7.442485
16156	1834.wav	Notifications	1.2323973	1.289492
16157	1834.wav	Window	5.0616784	7.924079
16158	1834.wav	CarHorn	5.561341	10.0
16159	1834.wav	Rain	7.7722645	9.578268
16160	1834.wav	Vibrating	7.9837914	9.60586
16161	8184.wav	Cough	0.18217942	1.5496805
16162	8184.wav	Firefighters	0.37427798	10.0
16163	8184.wav	Thunder	4.466551	10.0
16164	8184.wav	Yawn	7.409964	9.296203
16165	10998.wav	Speech	0.27788967	3.0656915
16166	10998.wav	BoatHorn	0.40045136	6.710017
16167	10998.wav	Firefighters	1.9163585	10.0
16168	10998.wav	Police	6.239052	7.170035
16169	11647.wav	Train	0.448536	2.2981222
16170	11647.wav	Cat	4.0636253	4.8140926
16171	11647.wav	Yawn	4.220278	8.265897
16172	11647.wav	Dog	4.329757	4.6585703
16173	4852.wav	Thunder	1.0794162	10.0
16174	4852.wav	Police	2.518624	8.361583
16175	4852.wav	TrainHorn	3.94621	7.5728393
16176	4852.wav	Vibrating	5.806129	6.3888273
16177	4121.wav	Cat	0.9341002	1.5385622
16178	4121.wav	Thunder	1.7170562	4.10935
16179	4121.wav	Vibrating	8.553749	9.441341
16180	3904.wav	Speech	0.26013595	0.60366803
16181	3904.wav	TrainHorn	2.1981242	10.0
16182	3904.wav	Rain	3.2331562	5.9950466
16183	3904.wav	Ignition	3.7437677	5.6695824
16184	3904.wav	Yawn	7.63835	10.0
16185	7137.wav	Train	1.2602828	10.0
16186	7137.wav	TruckHorn	1.4008704	3.603934
16187	7137.wav	Vibrating	6.791167	8.084365
16188	9949.wav	Truck	2.1321158	8.444044
16189	9949.wav	Police	3.2235622	10.0
16190	9949.wav	Police	4.7107553	10.0
16191	9949.wav	CarHorn	7.225806	7.460762
16192	13172.wav	Drink	2.2811565	2.5837085
16193	13172.wav	Firefighters	2.589894	10.0
16194	13172.wav	Cough	5.081397	5.257235
16195	13172.wav	Ambulance	8.207711	10.0
16196	13172.wav	Ambulance	9.17349	9.200774
16197	8159.wav	Thunder	5.472601	7.2743154
16198	8159.wav	Speech	6.5167823	8.797282
16199	11650.wav	Cry	4.3392544	10.0
16200	11650.wav	TrainHorn	6.779816	10.0
16201	11650.wav	TruckHorn	8.837927	10.0
16202	3141.wav	Firefighters	2.9586635	9.089841
16203	3141.wav	WarningBeeps	3.469726	9.130707
16204	3141.wav	Cry	3.6458817	10.0
16205	1164.wav	TrainHorn	3.894546	8.921499
16206	1164.wav	Yawn	5.512444	8.307629
16207	1164.wav	RingTone	6.6525416	10.0
16208	1164.wav	Vibrating	7.4640474	8.150132
16209	5256.wav	CarHorn	0.21553297	4.341764
16210	5256.wav	Cry	0.78599536	10.0
16211	5256.wav	Ambulance	4.9697895	10.0
16212	5256.wav	RingTone	6.810258	10.0
16213	5873.wav	Cry	0.016437553	5.9653277
16214	5873.wav	Yawn	0.6010691	1.8270707
16215	5873.wav	Drink	1.2640364	1.3936208
16216	5873.wav	Cough	1.6617421	2.6870606
16217	5873.wav	Firefighters	4.2009206	10.0
16218	5262.wav	RingTone	0.0	10.0
16219	5262.wav	Notifications	2.948691	3.4866111
16220	5262.wav	Ambulance	3.8668072	10.0
16221	5262.wav	Laughter	6.3870425	9.051247
16222	5262.wav	Cough	7.3858557	8.607484
16223	513.wav	Cat	1.4405297	2.3912055
16224	513.wav	RingTone	3.7634764	10.0
16225	513.wav	Police	4.8656917	8.34737
16226	513.wav	TrainHorn	8.053369	10.0
16227	3697.wav	Firefighters	2.0508554	3.3293495
16228	3697.wav	Cry	4.916779	6.566895
16229	3697.wav	Sneeze	5.100818	5.9386334
16230	3408.wav	Firefighters	2.5000596	3.7844093
16231	3408.wav	ManipulatingObjects	2.913682	4.695638
16232	3408.wav	Speech	2.9390168	3.6633527
16233	6021.wav	Cough	0.96501285	1.0841726
16234	6021.wav	RingTone	2.023423	3.9220605
