"audio","label","labels","human_label","human_labels","path"
"74474.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\74474.wav"
"262897.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\262897.wav"
"262900.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\262900.wav"
"250629.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\250629.wav"
"340750.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\340750.wav"
"203539.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\203539.wav"
"203540.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\203540.wav"
"250654.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\250654.wav"
"273187.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\273187.wav"
"52004.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/02dgv"", ""/t/dd00071""]","alarm","[""alarm"", ""Door"", ""Domestic_sounds_and_home_sounds""]","audios/train\52004.wav"
"156453.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\156453.wav"
"148266.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/02dgv"", ""/m/07jdr"", ""/m/07yv9"", ""/t/dd00071"", ""/m/06d_3""]","alarm","[""alarm"", ""Train"", ""Domestic_sounds_and_home_sounds"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\148266.wav"
"398123.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\398123.wav"
"238390.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\238390.wav"
"265017.wav","/m/07pp_mv","[""/m/0dv3j"", ""/m/07pp_mv"", ""/m/04k94""]","alarm","[""Boiling"", ""alarm"", ""Liquid""]","audios/train\265017.wav"
"324415.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\324415.wav"
"148297.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\148297.wav"
"93020.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\93020.wav"
"334684.wav","/m/07pp_mv","[""/m/07rjzl8"", ""/m/07pp_mv"", ""/m/02dgv"", ""/t/dd00071""]","alarm","[""Slam"", ""alarm"", ""Door"", ""Domestic_sounds_and_home_sounds""]","audios/train\334684.wav"
"396137.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""Car"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\396137.wav"
"324459.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\324459.wav"
"82797.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\82797.wav"
"185199.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\185199.wav"
"9077.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\9077.wav"
"213890.wav","/m/07pp_mv","[""/m/02zsn"", ""/m/07pbtc8"", ""/m/0195fx"", ""/m/02y_763"", ""/m/07pp_mv"", ""/m/09x0r"", ""/m/09l8g"", ""/m/06d_3"", ""/m/07yv9"", ""/m/02dgv"", ""/t/dd00071""]","alarm","[""Walk_and_footsteps"", ""alarm"", ""Sliding_door"", ""Domestic_sounds_and_home_sounds"", ""Subway_and_metro_and_underground"", ""Female_speech_and_woman_speaking"", ""Speech"", ""Human_voice"", ""Rail_transport"", ""Door"", ""Vehicle""]","audios/train\213890.wav"
"217989.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""Car"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\217989.wav"
"207751.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\207751.wav"
"367500.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\367500.wav"
"418705.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\418705.wav"
"423929.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\423929.wav"
"158622.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\158622.wav"
"338853.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\338853.wav"
"103335.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\103335.wav"
"273320.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/0g6b5"", ""/m/014zdl""]","alarm","[""Explosion"", ""alarm"", ""Fireworks""]","audios/train\273320.wav"
"54193.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\54193.wav"
"33723.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33723.wav"
"33724.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33724.wav"
"33725.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33725.wav"
"33726.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33726.wav"
"33727.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33727.wav"
"33728.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33728.wav"
"33729.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33729.wav"
"33730.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33730.wav"
"33731.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33731.wav"
"33732.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33732.wav"
"33733.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33733.wav"
"33734.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33734.wav"
"33735.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33735.wav"
"33736.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33736.wav"
"33737.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33737.wav"
"33738.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33738.wav"
"216009.wav","/m/07pp_mv","[""/m/02zsn"", ""/m/07pbtc8"", ""/m/02y_763"", ""/m/07pp_mv"", ""/m/09x0r"", ""/m/09l8g"", ""/m/02dgv"", ""/t/dd00071""]","alarm","[""Walk_and_footsteps"", ""alarm"", ""Sliding_door"", ""Domestic_sounds_and_home_sounds"", ""Female_speech_and_woman_speaking"", ""Speech"", ""Human_voice"", ""Door""]","audios/train\216009.wav"
"33740.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33740.wav"
"33741.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33741.wav"
"33742.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33742.wav"
"33739.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33739.wav"
"340942.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\340942.wav"
"33744.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33744.wav"
"33743.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33743.wav"
"99282.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\99282.wav"
"33748.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33748.wav"
"33749.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33749.wav"
"33745.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33745.wav"
"33746.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33746.wav"
"33747.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33747.wav"
"33751.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33751.wav"
"33750.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33750.wav"
"33752.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\33752.wav"
"404456.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\404456.wav"
"199657.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/03vt0"", ""/m/01280g"", ""/m/0jbk""]","alarm","[""alarm"", ""Wild_animals"", ""Animal"", ""Insect""]","audios/train\199657.wav"
"324586.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\324586.wav"
"132074.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\132074.wav"
"156672.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\156672.wav"
"336897.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\336897.wav"
"336896.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\336896.wav"
"277510.wav","/m/07pp_mv","[""/m/03wwcy"", ""/m/07pp_mv"", ""/m/02dgv"", ""/t/dd00071""]","alarm","[""alarm"", ""Door"", ""doorbell"", ""Domestic_sounds_and_home_sounds""]","audios/train\277510.wav"
"58388.wav","/m/07pp_mv","[""/m/0ltv"", ""/m/07pp_mv"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""alarm"", ""Car"", ""Motor_vehicle_(road)"", ""Race_car_and_auto_racing"", ""Vehicle""]","audios/train\58388.wav"
"128021.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\128021.wav"
"322581.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\322581.wav"
"48151.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\48151.wav"
"322582.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\322582.wav"
"216090.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\216090.wav"
"37915.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\37915.wav"
"271389.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\271389.wav"
"117793.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\117793.wav"
"62502.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\62502.wav"
"121904.wav","/m/07pp_mv","[""/m/07rjwbb"", ""/m/07pp_mv""]","alarm","[""alarm"", ""Hiss""]","audios/train\121904.wav"
"121908.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\121908.wav"
"361537.wav","/m/07pp_mv","[""/m/03qtwd"", ""/m/07pp_mv"", ""/t/dd00012""]","alarm","[""alarm"", ""Crowd"", ""Human_group_actions""]","audios/train\361537.wav"
"76878.wav","/m/0bt9lr","[""/m/07pp_mv"", ""/m/0bt9lr"", ""/m/068hy"", ""/m/0jbk""]","dog_bark","[""alarm"", ""Domestic_animals_and_pets"", ""Animal"", ""dog_bark""]","audios/train\76878.wav"
"197713.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\197713.wav"
"418898.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\418898.wav"
"111707.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\111707.wav"
"365667.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\365667.wav"
"78948.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\78948.wav"
"371836.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\371836.wav"
"205951.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\205951.wav"
"201855.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\201855.wav"
"185474.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/0k4j"", ""/m/07yv9"", ""/m/012f08""]","alarm","[""Car"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\185474.wav"
"390278.wav","/m/07pp_mv","[""/m/07qjznl"", ""/m/07pp_mv"", ""/m/01x3z"", ""/t/dd00077""]","alarm","[""Mechanisms"", ""alarm"", ""Clock"", ""Tick-tock""]","audios/train\390278.wav"
"128138.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\128138.wav"
"156831.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\156831.wav"
"369847.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\369847.wav"
"201917.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\201917.wav"
"244927.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\244927.wav"
"244932.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\244932.wav"
"400583.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\400583.wav"
"419023.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\419023.wav"
"34005.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\34005.wav"
"369879.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\369879.wav"
"185560.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/01x3z"", ""/t/dd00077""]","alarm","[""alarm"", ""Clock"", ""Mechanisms""]","audios/train\185560.wav"
"369880.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\369880.wav"
"255193.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\255193.wav"
"255194.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\255194.wav"
"255195.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\255195.wav"
"367839.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\367839.wav"
"410851.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\410851.wav"
"269541.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\269541.wav"
"423141.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\423141.wav"
"169209.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/09l8g""]","alarm","[""Human_voice"", ""alarm""]","audios/train\169209.wav"
"154894.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\154894.wav"
"382236.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\382236.wav"
"245028.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\245028.wav"
"13613.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\13613.wav"
"99630.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/05kq4"", ""/m/019jd"", ""/m/0838f"", ""/m/07yv9""]","alarm","[""alarm"", ""Boat_and_Water_vehicle"", ""Water"", ""Vehicle"", ""Ocean""]","audios/train\99630.wav"
"249150.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\249150.wav"
"36170.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\36170.wav"
"365903.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""Car"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\365903.wav"
"83280.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\83280.wav"
"56671.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\56671.wav"
"353635.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\353635.wav"
"337257.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\337257.wav"
"185708.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\185708.wav"
"21871.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\21871.wav"
"372087.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\372087.wav"
"361856.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\361856.wav"
"253313.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\253313.wav"
"253314.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\253314.wav"
"253315.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\253315.wav"
"253316.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\253316.wav"
"335248.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\335248.wav"
"341395.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\341395.wav"
"400792.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\400792.wav"
"345497.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\345497.wav"
"66973.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\66973.wav"
"167337.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\167337.wav"
"316843.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\316843.wav"
"318910.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\318910.wav"
"67010.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/02dgv"", ""/t/dd00071""]","alarm","[""alarm"", ""Door"", ""Domestic_sounds_and_home_sounds""]","audios/train\67010.wav"
"347586.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\347586.wav"
"150981.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""Car"", ""alarm"", ""Motor_vehicle_(road)"", ""Vehicle""]","audios/train\150981.wav"
"275910.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\275910.wav"
"15813.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\15813.wav"
"323016.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\323016.wav"
"9674.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\9674.wav"
"93643.wav","/m/03kmc9","[""/m/03kmc9"", ""/m/07pp_mv""]","siren","[""alarm"", ""siren""]","audios/train\93643.wav"
"323019.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\323019.wav"
"251341.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\251341.wav"
"249304.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\249304.wav"
"318945.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\318945.wav"
"171493.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\171493.wav"
"171496.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\171496.wav"
"67048.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\67048.wav"
"89589.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\89589.wav"
"171515.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\171515.wav"
"400894.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\400894.wav"
"5635.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\5635.wav"
"392721.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\392721.wav"
"202258.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\202258.wav"
"81432.wav","/m/07pp_mv","[""/m/0195fx"", ""/m/07pp_mv"", ""/m/06d_3"", ""/m/07yv9""]","alarm","[""alarm"", ""Rail_transport"", ""Vehicle"", ""Subway_and_metro_and_underground""]","audios/train\81432.wav"
"265769.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\265769.wav"
"110133.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\110133.wav"
"126519.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\126519.wav"
"126559.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\126559.wav"
"126560.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\126560.wav"
"126561.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\126561.wav"
"388709.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\388709.wav"
"188012.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\188012.wav"
"155251.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\155251.wav"
"341621.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\341621.wav"
"204423.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\204423.wav"
"204424.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\204424.wav"
"204425.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\204425.wav"
"204426.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\204426.wav"
"382614.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\382614.wav"
"251542.wav","/m/02mk9","[""/t/dd00130"", ""/m/07pp_mv"", ""/m/07r04"", ""/m/012f08"", ""/m/07yv9"", ""/m/02mk9""]","engine","[""alarm"", ""Engine_starting"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle"", ""Truck""]","audios/train\251542.wav"
"165542.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\165542.wav"
"24232.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\24232.wav"
"24233.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\24233.wav"
"24236.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\24236.wav"
"251564.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\251564.wav"
"202423.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\202423.wav"
"184000.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/07r04"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""alarm"", ""Motor_vehicle_(road)"", ""Vehicle"", ""Truck""]","audios/train\184000.wav"
"184001.wav","/m/07pp_mv","[""/m/07pp_mv"", ""/m/07r04"", ""/m/012f08"", ""/m/07yv9""]","alarm","[""alarm"", ""Motor_vehicle_(road)"", ""Vehicle"", ""Truck""]","audios/train\184001.wav"
"407240.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\407240.wav"
"413391.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\413391.wav"
"177874.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\177874.wav"
"42707.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\42707.wav"
"34524.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\34524.wav"
"34525.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\34525.wav"
"202474.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\202474.wav"
"401132.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\401132.wav"
"364270.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\364270.wav"
"364271.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\364271.wav"
"55031.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\55031.wav"
"265977.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\265977.wav"
"198408.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\198408.wav"
"198409.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\198409.wav"
"241419.wav","/m/07pp_mv","[""/m/07pp_mv""]","alarm","[""alarm""]","audios/train\241419.wav"
